6.1004e+06,0.2165,-0.00019928
6.1728e+06,0.21177,-0.00019928
6.246e+06,0.20698,-0.00019928
6.3201e+06,0.19697,-0.00019928
6.395e+06,0.19174,-0.00019928
6.4709e+06,0.18644,-0.00019928
6.5476e+06,0.18092,-0.00019928
6.6253e+06,0.17534,-0.00019928
6.7039e+06,0.16364,-0.00019928
6.7834e+06,0.15749,-0.00019928
6.8639e+06,0.15128,-0.00019928
6.9453e+06,0.13821,-0.00019928
7.0277e+06,0.13134,-0.00019928
7.111e+06,0.12438,-0.00019928
7.1954e+06,0.10972,-0.00019928
7.2807e+06,0.10199,-0.00019928
7.3671e+06,0.094171,-0.00019928
7.4544e+06,0.085954,-0.00019928
7.5428e+06,0.077639,-0.00019928
7.6323e+06,0.060041,-0.00019928
7.7228e+06,0.041277,-0.00019928
7.8144e+06,0.031314,-0.00019928
7.9071e+06,0.021233,-0.00019928
8.0009e+06,0.014167,-0.00019928
8.0958e+06,0.0070164,-0.00019928
8.1918e+06,-0.00021861,-0.00019928
8.289e+06,-0.00021861,-0.00019928
8.3873e+06,-0.00021861,-0.00019928
8.4868e+06,-0.00021861,-0.00019928
8.5875e+06,-0.00021861,-0.00019928
8.6893e+06,-0.00021861,-0.00019928
8.7924e+06,-0.00021861,-0.00019928
8.8967e+06,-0.00021861,-0.00019928
9.0022e+06,-0.00021861,-0.00019928
9.109e+06,-0.00021861,-0.00019928
9.217e+06,-0.00021861,-0.00019928
9.3263e+06,-0.00021861,-0.00019928
9.4369e+06,-0.00021861,-0.00019928
9.5489e+06,-0.00021861,-0.00019928
9.6621e+06,-0.00021861,-0.00019928
9.7767e+06,-0.00021861,-0.00019928
9.8927e+06,-0.00021861,-0.00019928
1.001e+07,-0.00021861,-0.00019928
1.0129e+07,-0.00021861,-0.00019928
1.0249e+07,-0.00021861,-0.00019928
1.037e+07,-0.00021861,-0.00019928
1.0493e+07,-0.00021861,-0.00019928
1.0618e+07,-0.00021861,-0.00019928
1.0744e+07,-0.00021861,-0.00019928
1.0871e+07,-0.00021861,-0.00019928
1.1e+07,-0.00021861,-0.00019928
1.1131e+07,-0.00021861,-0.00019928
1.1263e+07,-0.00021861,-0.00019928
1.1396e+07,-0.00021861,-0.00019928
1.1532e+07,-0.00021861,-0.00019928
1.1668e+07,-0.00021861,-0.00019928
1.1807e+07,-0.00021861,-0.00019928
1.1947e+07,-0.00021861,-0.00019928
1.2088e+07,-0.00021861,-0.00019928
1.2232e+07,-0.00021861,-0.00019928
1.2377e+07,-0.00021861,-0.00019928
1.2524e+07,-0.00021861,-0.00019928
1.2672e+07,-0.00021861,-0.00019928
1.2823e+07,-0.00021861,-0.00019928
1.2975e+07,-0.00021861,-0.00019928
1.3129e+07,-0.00021861,-0.00019928
1.3284e+07,-0.00021861,-0.00019928
1.3442e+07,-0.00021861,-0.00019928
1.3601e+07,-0.00021861,-0.00019928
1.3763e+07,-0.00021861,-0.00019928
1.3926e+07,-0.00021861,-0.00019928
1.4091e+07,-0.00021861,-0.00019928
1.4258e+07,-0.00021861,-0.00019928
1.4427e+07,-0.00021861,-0.00019928
1.4598e+07,-0.00021861,-0.00019928
1.4771e+07,-0.00021861,-0.00019928
1.4947e+07,-0.00021861,-0.00019928
